"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"11","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleA_8mos","1","eye-tracking","test_only","central fixation","looking_time","within_two","Canadian English","typical",NA,NA,22,NA,244,NA,19.66,17.97,4.88,6.69,2.04,NA,0.41,NA,NA,0.819,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819,"Infant directed speech preference","idspref","early_language",0.288624400808859,0.018347819198688,0.277800985778526,0.0169975343795346,0.142832548393889,0.00431190593289513,0.14381592946803,0.0526315789473684,0.52350675468959,0.0603619057045877,"group_means_two",244,22,"Droucker2013 1","",8.01659171646235,"2013"
"12","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleA_12mos","1","eye-tracking","test_only","central fixation","looking_time","within_two","Canadian English","typical",NA,NA,22,NA,365,NA,20.86,19.5,5.34,5.86,1.98,NA,0.4,NA,NA,0.837,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.837,"Infant directed speech preference","idspref","early_language",0.24259581236129,0.0161557438221644,0.233498469397742,0.014966782050252,0.120415294755433,0.00386577933221568,0.121002412113626,0.0526315789473684,0.440020130226792,0.0531502667767021,"group_means_two",365,22,"Droucker2013 1","",11.9920326906097,"2013"
"13","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleA_18mos","1","eye-tracking","test_only","central fixation","looking_time","within_two","Canadian English","typical",NA,NA,22,NA,548,NA,19.3,15.74,6.96,6.71,2.49,NA,0.48,NA,NA,0.521,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,"Infant directed speech preference","idspref","early_language",0.520761494094586,0.0497089212211733,0.501232938066039,0.0460506553000526,0.25197896631255,0.0102072058852862,0.257524826983473,0.0526315789473684,0.944556866906422,0.163535795885965,"group_means_two",548,22,"Droucker2013 1","",18.0044764779564,"2013"
"14","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Martin Zettersten",1,"sampleB_6mos","2","eye-tracking","test_only","central fixation","looking_time","within_two","Canadian English","AD_risk",NA,NA,14,NA,183,NA,19.26,19.3,6.22,4.86,-0.04,NA,0.01,NA,NA,0.74,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,"Infant directed speech preference","idspref","early_language",-0.00716643363694476,0.0371446913489669,-0.00671853153463571,0.0326467013809279,-0.00358319381544025,0.00928581515857252,-0.00358320915076549,0.0909090909090909,-0.0129984727745171,0.122201136404956,"group_means_two",183,14,"Droucker2013 2","",6.01244378734676,"2013"
"15","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Martin Zettersten",1,"sampleB_8mos","2","eye-tracking","test_only","central fixation","looking_time","within_two","Canadian English","AD_risk",NA,NA,14,NA,244,NA,23.42,22.82,6.13,4.72,0.48,NA,0.13,NA,NA,0.654,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654,"Infant directed speech preference","idspref","early_language",0.109676843327839,0.0498581789272271,0.102822040619849,0.0438206650727582,0.0547561506846288,0.0123527656012868,0.0548109732959095,0.0909090909090909,0.19893178869925,0.16402683405682,"group_means_two",244,14,"Droucker2013 2","",8.01659171646235,"2013"
"16","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleB_12mos","2","eye-tracking","test_only","central fixation","looking_time","within_two","Canadian English","AD_risk",NA,NA,14,NA,365,NA,20.83,18.91,7.34,5.85,1.9,NA,0.47,NA,NA,0.86,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,"Infant directed speech preference","idspref","early_language",0.289289689579706,0.0229888758748972,0.271209083980975,0.0202050666869214,0.14315504262464,0.00540107103200349,0.144145155459989,0.0909090909090909,0.524713455039186,0.0756303701703276,"group_means_two",365,14,"Droucker2013 2","",11.9920326906097,"2013"
"17","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleB_18mos","2","eye-tracking","test_only","central fixation","looking_time","within_two","Canadian English","AD_risk",NA,NA,14,NA,548,NA,25.02,20.02,7.09,7.27,2.77,NA,0.61,NA,NA,0.558,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,"Infant directed speech preference","idspref","early_language",0.696324128421692,0.0804595461365082,0.652803870395336,0.0707163979715404,0.328803662074599,0.0142708148287182,0.341486307547149,0.0909090909090909,1.26299226143221,0.264701296886178,"group_means_two",548,14,"Droucker2013 2","",18.0044764779564,"2013"
"18","Fernald1985","Fernald A. (1985). Four-month-old infants prefer to listen to motherese*. Infant Behavior and Development. 8(2), 181-195.","Fernald (1985)","yes","Alex Cristia",1,NA,"1","behavior","conditioning","conditioned head-turn","target_selection","within_two","American English","typical",NA,NA,48,NA,123,NA,8.73,7.5,NA,NA,2.24,NA,NA,0.32,0.0422,NA,"native",NA,NA,10,NA,27,NA,0.4375,NA,15,NA,NA,NA,NA,NA,"Unfamiliar mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,"Infant directed speech preference","idspref","early_language",0.274342851191716,0.015784,0.269869869922286,0.0152735002362949,0.135898847547991,0.00373138284676774,0.136744858058278,0.0222222222222222,0.497602889073737,0.0519272786222648,"t_two",123,48,"Fernald1985 1","",4.04115074231504,"1985"
"19","Fernald1987","Fernald A. & Kuhl, P. (1987). Acoustic determinants of infant preference for motherese speech. Infant Behavior and Development. 10(2), 279-293.","Fernald & Kuhl (1987)","yes","Alex Cristia",1,NA,"1","behavior","conditioning","conditioned head-turn","target_selection","within_one","American English","typical",NA,NA,20,NA,124,NA,9.8,7.5,NA,NA,3.45,NA,NA,0.771,0.1074305125,NA,"artificial",NA,NA,10,NA,9,NA,0.45,NA,15,NA,NA,NA,NA,NA,"Unfamiliar mother","Synthesized",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,"Infant directed speech preference","idspref","early_language",0.771443452237427,0.064878125,0.739299975060868,0.0595842502170139,0.359878111081082,0.0106985835624437,0.376745870426283,0.0588235294117647,1.3992436432109,0.213440476011475,"t_one",124,20,"Fernald1987 1","",4.0740056263989,"1987"
"20","Fernald1987","Fernald A. & Kuhl, P. (1987). Acoustic determinants of infant preference for motherese speech. Infant Behavior and Development. 10(2), 279-293.","Fernald & Kuhl (1987)","yes","Alex Cristia",2,NA,"2","behavior","conditioning","conditioned head-turn","target_selection","within_one","American English","typical",NA,NA,20,NA,122,NA,8.15,7.5,NA,NA,0.66,NA,NA,0.148,0.1002738,NA,"artificial",NA,NA,10,NA,18,NA,0.5,NA,15,NA,NA,NA,NA,NA,"Unfamiliar mother","Synthesized",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,"Infant directed speech preference","idspref","early_language",0.147580486514986,0.0505445,0.141431299576862,0.0464202092013889,0.0735901660159223,0.0124319414814335,0.0737234421620275,0.0588235294117647,0.267681392614258,0.16628473988362,"t_one",122,20,"Fernald1987 2","",4.00829585823118,"1987"
"21","Fernald1987","Fernald A. & Kuhl, P. (1987). Acoustic determinants of infant preference for motherese speech. Infant Behavior and Development. 10(2), 279-293.","Fernald & Kuhl (1987)","yes","Alex Cristia",3,NA,"3","behavior","conditioning","conditioned head-turn","target_selection","within_one","American English","typical",NA,NA,20,NA,125,NA,8.6,7.5,NA,NA,1.1,NA,NA,0.246,0.10075645,NA,"artificial",NA,NA,6,NA,7,NA,0.5,NA,15,NA,NA,NA,NA,NA,"Unfamiliar mother","Synthesized",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,"Infant directed speech preference","idspref","early_language",0.245967477524977,0.0515125,0.235718832628103,0.0473092230902778,0.122064093414569,0.0123110208181433,0.122675808534604,0.0588235294117647,0.446135654357097,0.169469332237039,"t_one",125,20,"Fernald1987 3","",4.10686051048276,"1987"
"22","Hayashi2001","Hayashi, A.; Tamekawa, Y. & Kiritani, S. (2001). Developmental Change in Auditory Preferences for Speech Stimuli in Japanese Infants. Journal of Speech, Language and Hearing Research. 44, 1189-1200.","Hayashi et al. (2001)","yes","Alvaro Iturralde",2,"SampleA","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Japanese","typical",NA,NA,24,NA,167.5,NA,11.48,8.87,3.4,3.34,5.6,NA,NA,NA,NA,NA,"native",NA,NA,85,NA,6.333333333,NA,0.39,NA,16,NA,NA,NA,NA,NA,"unfamiliar mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,"Infant directed speech preference","idspref","early_language",0.774450026362151,0.0316104997401363,0.748048320917987,0.0294919758035233,0.361098102624703,0.00519687402988429,0.378148081989305,0.0476190476190476,1.40469696544684,0.103994375785294,"group_means_two",167.5,24,"Hayashi2001 1","",5.5031930840469,"2001"
"23","Hayashi2001","Hayashi, A.; Tamekawa, Y. & Kiritani, S. (2001). Developmental Change in Auditory Preferences for Speech Stimuli in Japanese Infants. Journal of Speech, Language and Hearing Research. 44, 1189-1200.","Hayashi et al. (2001)","yes","Alvaro Iturralde",2,"SampleB","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Japanese","typical",NA,NA,31,NA,257.5,NA,8.96,8.71,2.91,2.6,0.37,NA,NA,NA,NA,NA,"native",NA,NA,93,NA,6.333333333,NA,0.39,NA,16,NA,NA,NA,NA,NA,"unfamiliar mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,"Infant directed speech preference","idspref","early_language",0.0906008237768767,0.0600633520514441,0.0882576990240264,0.0569968001148105,0.0452540021988199,0.0149237728956182,0.045284932476638,0.0357142857142857,0.164331716565595,0.197600507917038,"group_means_two",257.5,31,"Hayashi2001 2","",8.46013265159449,"2001"
"24","Hayashi2001","Hayashi, A.; Tamekawa, Y. & Kiritani, S. (2001). Developmental Change in Auditory Preferences for Speech Stimuli in Japanese Infants. Journal of Speech, Language and Hearing Research. 44, 1189-1200.","Hayashi et al. (2001)","yes","Alvaro Iturralde",2,"SampleC","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Japanese","typical",NA,NA,34,NA,377,NA,10.66,6.95,3.05,2.26,8.33,NA,NA,NA,NA,NA,"native",NA,NA,144,NA,6.333333333,NA,0.39,NA,16,NA,NA,NA,NA,NA,"unfamiliar mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,"Infant directed speech preference","idspref","early_language",1.38215073846522,0.0542075371306441,1.34975658053244,0.0516963359171334,0.568524458554911,0.00420089781277311,0.645339897409041,0.032258064516129,2.50694413070407,0.178335649012273,"group_means_two",377,34,"Hayashi2001 3","",12.386291299616,"2001"
"25","Inoue2011","Inoue, T., Nakagawa, R., Kondou, M., Koga, T., & Shinohara, K. (2011). Discrimination between mothers’ infant-and adult-directed speech using hidden Markov models. Neuroscience research, 70(1), 62-70.","Inoue et al. (2011)","yes","Alvaro Iturralde",3,"highMLS","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Japanese","typical","High MLS",NA,17,NA,244,NA,4.12,3.97,0.2473863375,0.3710795063,NA,NA,0.24,NA,NA,NA,"native",NA,NA,61,NA,3.5,NA,0.41,NA,12,NA,NA,NA,NA,NA,"Unfamiliar mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,"Infant directed speech preference","idspref","early_language",0.475651494181378,0.0586542454093229,0.45186891947231,0.0529354564819139,0.231372406703751,0.0124324186725337,0.235639012973467,0.0714285714285714,0.86273637774324,0.192964732878143,"group_means_two",244,17,"Inoue2011 1","",8.01659171646235,"2011"
"26","Inoue2011","Inoue, T., Nakagawa, R., Kondou, M., Koga, T., & Shinohara, K. (2011). Discrimination between mothers’ infant-and adult-directed speech using hidden Markov models. Neuroscience research, 70(1), 62-70.","Inoue et al. (2011)","yes","Alvaro Iturralde",3,"lowMLS","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Japanese","typical","Low MLS",NA,17,NA,255,NA,3.78,3.71,0.4947726751,0.6184658438,NA,NA,0.06,NA,NA,NA,"native",NA,NA,86,NA,3.5,NA,0.235,NA,12,NA,NA,NA,NA,NA,"Unfamiliar mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,"Infant directed speech preference","idspref","early_language",0.124990036270673,0.0510477208578513,0.118740534457139,0.0460705680742108,0.0623733333369404,0.0126135606439972,0.062454409091896,0.0714285714285714,0.226706848323358,0.167940270148077,"group_means_two",255,17,"Inoue2011 2","",8.37799544138483,"2011"
"27","Kaplan1995a","Kaplan, P. S., Goldstein, M. H., Huckeby, E. R., & Cooper, R. P. (1995). Habituation, sensitization, and infants' responses to motherese speech. Developmental Psychobiology, 28, 45-57.","Kaplan et al. (1995a)","yes","Alex Cristia",1,"a","1","eye-tracking","test_only","central fixation","looking_time","between","American English","typical","IDS","ADS",40,37,124,124,7.218868,5.878491,NA,NA,NA,NA,NA,0.76,0.05361,NA,"native",NA,NA,28,28,7,9,NA,NA,10,NA,NA,NA,NA,NA,"Unfamiliar mother; Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,"Infant directed speech preference","idspref","early_language",0.76,0.05361,0.752297297297297,0.052528817681702,0.354982052152085,0.00893392079509287,0.371132672526214,0.027027027027027,1.37848751681801,0.176369830647467,"between",124,38.5,"Kaplan1995a 1","",4.0740056263989,"1995"
