"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"11","Kubicek et al. (2014b)","Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.","Kubicek2014b","yes","CC",1,"4.5m_French_familiarization","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","German","typical",NA,NA,48,48,137.9,137.9,0.4,0.54,0.09,0.088,NA,NA,NA,0.6687218,0.2098416,NA,"non-native","passage",NA,NA,NA,NA,NA,0.48,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",-1.55555555555556,0.0460390946502058,-1.53019323671498,0.0445500584781247,-0.613940613514921,0.00278414457214383,-0.71522142246197,0.0222222222222222,-2.82146567769767,0.151462550393947,"group_means_one",137.9,48,"Kubicek et al. (2014b) 1","",4.53068851516458,"2014"
"12","Kubicek et al. (2014b)","Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.","Kubicek2014b","yes","CC",1,"6m_German_familiarization","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","German","typical",NA,NA,48,48,195.6,195.6,0.55,0.44,0.08,0.109,NA,NA,NA,1.1413514,0.2203664,NA,"native","passage",NA,NA,NA,NA,NA,0.48,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",1.375,0.04052734375,1.35258152173913,0.0392165733871028,0.566528822887065,0.00317237116735193,0.642396102269951,0.0222222222222222,2.49397412582205,0.133329616746487,"group_means_one",195.6,48,"Kubicek et al. (2014b) 1","",6.42641532680342,"2014"
"13","Kubicek et al. (2014b)","Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.","Kubicek2014b","yes","CC",1,"6m_French_familiarization","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","German","typical",NA,NA,48,48,195.6,195.6,0.55,0.55,0.08,0.065,NA,NA,NA,0,0.2041241,NA,"non-native","passage",NA,NA,NA,NA,NA,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",0,0.0208333333333333,0,0.0201595236688721,0,0.00520833333333333,0,0.0222222222222222,0,0.0685389194520094,"group_means_one",195.6,48,"Kubicek et al. (2014b) 1","",6.42641532680342,"2014"
"14","Kubicek et al. (2014b)","Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.","Kubicek2014b","yes","CC",1,"6m_German_short_familiarization","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","German","typical",NA,NA,30,30,198.5,198.5,0.48,0.46,0.095,0.092,NA,NA,NA,0.2110986,0.258936,NA,"native","passage",NA,NA,NA,NA,NA,0.47,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",0.210526315789473,0.0340720221606648,0.204887218045112,0.0322711810659167,0.104684784518043,0.00824101928707486,0.105069729019727,0.037037037037037,0.381852497733519,0.112092459956971,"group_means_one",198.5,30,"Kubicek et al. (2014b) 1","",6.52169449064662,"2014"
"15","Kubicek et al. (2014b)","Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.","Kubicek2014b","yes","CC",2,"6m_German_stimuli","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","German","typical",NA,NA,43,43,195,195,0.55,0.45,0.13,0.106,NA,NA,NA,0.835559,0.2250431,NA,"native","passage",NA,NA,NA,NA,NA,0.47,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",0.769230769230769,0.0301362322829228,0.75515947467167,0.0290437714532139,0.358979079308869,0.00498062549543012,0.375713462940267,0.025,1.39523028018017,0.099144230257262,"group_means_one",195,43,"Kubicek et al. (2014b) 1","",6.40670239635311,"2014"
"16","Kubicek et al. (2014b)","Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.","Kubicek2014b","yes","CC",2,"6m_French_stimuli","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","German","typical",NA,NA,43,43,195,195,0.61,0.54,0.074,0.06,NA,NA,NA,1.0298147,0.2297594,NA,"non-native","passage",NA,NA,NA,NA,NA,0.62,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",0.945945945945945,0.0336606247982741,0.928642056690837,0.0324404021191278,0.427561148889135,0.00459233589779346,0.45690842876265,0.025,1.71575615535669,0.110739016884154,"group_means_one",195,43,"Kubicek et al. (2014b) 1","",6.40670239635311,"2014"
"17","Kubicek et al. (2014b)","Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.","Kubicek2014b","yes","CC",2,"12m_German_stimuli","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","German","typical",NA,NA,45,45,368.7,368.7,0.49,0.51,0.086,0.133,NA,NA,NA,-0.1770558,0.2112383,NA,"native","passage",NA,NA,NA,NA,NA,0.62,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",-0.232558139534884,0.022823147647377,-0.228501892915089,0.0220339345577587,-0.115500858174564,0.00548046643538184,-0.116018619914076,0.0238095238095238,-0.421813805635865,0.0750851461557546,"group_means_one",368.7,45,"Kubicek et al. (2014b) 1","",12.11359576172,"2014"
"18","Kubicek et al. (2014b)","Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.","Kubicek2014b","yes","CC",2,"12m_French_stimuli","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","German","typical",NA,NA,45,45,368.7,368.7,0.55,0.48,0.075,0.079,NA,NA,NA,0.901017,0.2214333,NA,"non-native","passage",NA,NA,NA,NA,NA,0.4583333,0.4583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",0.933333333333334,0.0319012345679013,0.917054263565892,0.0307981057495209,0.422885465331124,0.00441614541060679,0.45120067978811,0.0238095238095238,1.69287940661861,0.104950855030514,"group_means_one",368.7,45,"Kubicek et al. (2014b) 1","",12.11359576172,"2014"
"19","Guellai et al. (2016)","Guellai, B., Streri, A., Chopin, A., Rider, D., & Kitamura, C. (2016). Newborns’ sensitivity to the visual aspects of infant-directed speech: evidence from point-line displays of talking faces. Journal of Experimental Psychology-Human Perception and Performance, 42(9), 1275–1281. https://doi.org/10.1037/xhp00 00208.","Guellai2016","yes","CC",1,"1","1","eye-tracking","familiarization","looking while listening","looking_time_pc","within_one","French","typical",NA,NA,24,24,2,2,0.6,0.5,0.092,NA,NA,NA,NA,2.838446,0.4124062,NA,"native","passage",NA,NA,NA,NA,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",1.08695652173913,0.0662807183364839,1.04990118577075,0.0618386092434267,0.477513320419862,0.00762337175462227,0.519758137432372,0.0476190476190476,1.97152104808067,0.218054823133709,"group_means_one",2,24,"Guellai et al. (2016) 1","",0.0657097681677242,"2016"
"20","Guellai et al. (2016)","Guellai, B., Streri, A., Chopin, A., Rider, D., & Kitamura, C. (2016). Newborns’ sensitivity to the visual aspects of infant-directed speech: evidence from point-line displays of talking faces. Journal of Experimental Psychology-Human Perception and Performance, 42(9), 1275–1281. https://doi.org/10.1037/xhp00 00208.","Guellai2016","yes","CC",2,"2","1","eye-tracking","test_only","looking while listening","looking_time_pc","within_one","French","typical",NA,NA,12,12,1.5,1.5,0.65,0.5,0.096,NA,NA,NA,NA,2.7826273,0.5828444,NA,"native","segment",NA,NA,NA,NA,NA,0.4583333,0.4583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",1.5625,0.18505859375,1.4453125,0.158340759277344,0.615644041972315,0.0110786583440454,0.717959923259009,0.111111111111111,2.83406150661597,0.608818370444803,"group_means_one",1.5,12,"Guellai et al. (2016) 1","",0.0492823261257931,"2016"
"21","Streri et al. (2016)","Streri, A., Coulon, M., Marie, J., & Yeung, H. H. (2016). Developmental Change in Infants’ Detection of Visual Faces that Match Auditory Vowels. Infancy, 21(2), 177–198. https://doi.org/10.1111/infa.12104.","Streri2016","yes","CC",1,"3mos_a_vowel",NA,"eye-tracking","familiarization","looking while listening","looking_time","within_one","French","typical",NA,NA,24,24,91,91,0.28390491,0.5,0.12879969,NA,NA,NA,NA,-1.8291569,0.3454808,NA,"native","segment",NA,NA,NA,NA,NA,0.4583333,0.4583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",-1.67776094802713,0.100310037473435,-1.62056455207166,0.0935872960673513,-0.642689075287692,0.00507095074940565,-0.762741758880477,0.0476190476190476,-3.0431217408686,0.330006795773751,"group_means_one",91,24,"Streri et al. (2016) NA","",2.98979445163145,"2016"
"22","Streri et al. (2016)","Streri, A., Coulon, M., Marie, J., & Yeung, H. H. (2016). Developmental Change in Infants’ Detection of Visual Faces that Match Auditory Vowels. Infancy, 21(2), 177–198. https://doi.org/10.1111/infa.12104.","Streri2016","yes","CC",1,"3mos_i_vowel",NA,"eye-tracking","familiarization","looking while listening","looking_time","within_one","French","typical",NA,NA,24,24,91,91,0.80456718,0.5,0.16409984,NA,NA,NA,NA,2.1923042,0.3675332,NA,"native","segment",NA,NA,NA,NA,NA,0.4583333,0.4583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",1.85598706251024,0.113430999504279,1.7927147762883,0.105828896102584,0.68022359841643,0.00439857742517657,0.829530075665106,0.0476190476190476,3.366388154008,0.373173030642465,"group_means_one",91,24,"Streri et al. (2016) NA","",2.98979445163145,"2016"
"23","Streri et al. (2016)","Streri, A., Coulon, M., Marie, J., & Yeung, H. H. (2016). Developmental Change in Infants’ Detection of Visual Faces that Match Auditory Vowels. Infancy, 21(2), 177–198. https://doi.org/10.1111/infa.12104.","Streri2016","yes","CC",1,"3mos_u_vowel",NA,"eye-tracking","familiarization","looking while listening","looking_time","within_one","French","typical",NA,NA,24,24,91,91,0.563249,0.5,0.23834887,NA,NA,NA,NA,0.33932723,0.2908145,NA,"native","segment",NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",0.265363120874036,0.0431336997066668,0.25631665084424,0.0402428951937846,0.131528868244167,0.0102333963522969,0.132295316034902,0.0476190476190476,0.481315459932535,0.141904184153395,"group_means_one",91,24,"Streri et al. (2016) NA","",2.98979445163145,"2016"
"24","Streri et al. (2016)","Streri, A., Coulon, M., Marie, J., & Yeung, H. H. (2016). Developmental Change in Infants’ Detection of Visual Faces that Match Auditory Vowels. Infancy, 21(2), 177–198. https://doi.org/10.1111/infa.12104.","Streri2016","yes","CC",1,"6mos_a_vowel",NA,"eye-tracking","familiarization","looking while listening","looking_time","within_one","French","typical",NA,NA,24,24,195,195,0.36699821,0.5,0.14537108,NA,NA,NA,NA,-1.0415934,0.3082441,NA,"native","segment",NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",-0.914912305803878,0.0591055109856535,-0.883722113560564,0.0551442816207834,-0.415995400194807,0.00835607474282353,-0.442839583311215,0.0476190476190476,-1.65946735859714,0.194449337117547,"group_means_one",195,24,"Streri et al. (2016) NA","",6.40670239635311,"2016"
"25","Streri et al. (2016)","Streri, A., Coulon, M., Marie, J., & Yeung, H. H. (2016). Developmental Change in Infants’ Detection of Visual Faces that Match Auditory Vowels. Infancy, 21(2), 177–198. https://doi.org/10.1111/infa.12104.","Streri2016","yes","CC",1,"6mos_i_vowel",NA,"eye-tracking","familiarization","looking while listening","looking_time","within_one","French","typical",NA,NA,24,24,195,195,0.48894501,0.5,0.1209564,NA,NA,NA,NA,-0.0971664,0.2888511,NA,"native","segment",NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",-0.0913964866679232,0.0418406941203175,-0.0882806973496986,0.0390365463609625,-0.0456506014464144,0.0103949134237121,-0.0456823527647241,0.0476190476190476,-0.16577488941152,0.137650366278173,"group_means_one",195,24,"Streri et al. (2016) NA","",6.40670239635311,"2016"
"26","Streri et al. (2016)","Streri, A., Coulon, M., Marie, J., & Yeung, H. H. (2016). Developmental Change in Infants’ Detection of Visual Faces that Match Auditory Vowels. Infancy, 21(2), 177–198. https://doi.org/10.1111/infa.12104.","Streri2016","yes","CC",1,"6mos_u_vowel",NA,"eye-tracking","familiarization","looking while listening","looking_time","within_one","French","typical",NA,NA,24,24,195,195,0.36206445,0.5,0.12653917,NA,NA,NA,NA,-1.1802491,0.3135783,NA,"native","segment",NA,NA,NA,NA,NA,0.375,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Audio-Visual Congruence","audiovisual_congruence","early_language",-1.09006207326949,0.0664215692412619,-1.05290086622621,0.061970020372949,-0.478565510341966,0.007609745207501,-0.521121999738502,0.0476190476190476,-1.97715389547203,0.21851820403694,"group_means_one",195,24,"Streri et al. (2016) NA","",6.40670239635311,"2016"
