"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"73","Meltzoff1989","Meltzoff, A. N., & Moore, M. K. (1989). Imitation in newborn infants: Exploring the range of gestures imitated and the underlying mechanisms. Developmental Psychology, 25, 954ñ962","Meltzoff & Moore (1989)","yes","SF",NA,NA,"yes","behavior","test_only","imitation","actions_produced","within_two","not reported","typical",NA,NA,40,NA,1.68958333,NA,NA,NA,NA,NA,NA,NA,NA,1.61942563,0.06852426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",1.61942563,0.06852426,1.58746328203947,0.0658460481414474,0.629286962199852,0.00377477169904991,0.740234735646691,0.027027027027027,2.9373131781186,0.225435779359131,"d_two",1.68958333,40,"Meltzoff1989 yes","",0.0555110644571757,"1989"
"74","Meltzoff1992","Meltzoff, A. N., & Moore, M. K. (1992). Early imitation within a functional framework: The importance of person identity, movement, and development. Infant Behavior and Development, 15, 479ñ505","Meltzoff & Moore (1992)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,32,NA,42.84,NA,NA,NA,NA,NA,NA,NA,NA,1.51234407,0.08355617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",1.51234407,0.08355617,1.47453546825,0.07943058410625,0.60314606982681,0.00537935089690607,0.698077496167191,0.0344827586206897,2.74308871266939,0.274888781056724,"d_two",42.84,32,"Meltzoff1992 yes","",1.40750323415265,"1992"
"75","Meltzoff1992","Meltzoff, A. N., & Moore, M. K. (1992). Early imitation within a functional framework: The importance of person identity, movement, and development. Infant Behavior and Development, 15, 479ñ505","Meltzoff & Moore (1992)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,32,NA,42.84,NA,NA,NA,NA,NA,NA,NA,NA,0.39088155,0.06578804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.39088155,0.06578804,0.38110951125,0.062539755525,0.191811778035885,0.0146976373218058,0.194217475728232,0.0344827586206897,0.708980706880886,0.216433976374348,"d_two",42.84,32,"Meltzoff1992 yes","",1.40750323415265,"1992"
"76","Meltzoff1994","Meltzoff, A. N., & Moore, M. K. (1994). Imitation, memory, and the representation of persons. Infant Behavior and Development, 17, 83ñ99.","Meltzoff & Moore (1994)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,40,NA,41.72,NA,NA,NA,NA,NA,NA,NA,NA,4.06879002,0.16012526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",4.06879002,0.16012526,3.98848495381579,0.153866901716586,0.897441162636661,0.000295001399862698,1.45891242200435,0.027027027027027,7.37996875147853,0.526790990273859,"d_two",41.72,40,"Meltzoff1994 yes","",1.37070576397873,"1994"
"77","Meltzoff1994","Meltzoff, A. N., & Moore, M. K. (1994). Imitation, memory, and the representation of persons. Infant Behavior and Development, 17, 83ñ99.","Meltzoff & Moore (1994)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,40,NA,41.72,NA,NA,NA,NA,NA,NA,NA,NA,5.41816704,0.24429017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",5.41816704,0.24429017,5.31122953263158,0.234742298483812,0.938127637675619,0.000105313299165775,1.72220202995822,0.027027027027027,9.82746793246679,0.803682445658289,"d_two",41.72,40,"Meltzoff1994 yes","",1.37070576397873,"1994"
"78","Meltzoff1994","Meltzoff, A. N., & Moore, M. K. (1994). Imitation, memory, and the representation of persons. Infant Behavior and Development, 17, 83ñ99.","Meltzoff & Moore (1994)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,40,NA,41.72,NA,NA,NA,NA,NA,NA,NA,NA,1.41421356,0.0644313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",1.41421356,0.0644313,1.38630145026316,0.0619130579683172,0.577350268543751,0.00477268890490633,0.658478947493596,0.027027027027027,2.56509965601941,0.211970480682636,"d_two",41.72,40,"Meltzoff1994 yes","",1.37070576397873,"1994"
"79","Meltzoff1994","Meltzoff, A. N., & Moore, M. K. (1994). Imitation, memory, and the representation of persons. Infant Behavior and Development, 17, 83ñ99.","Meltzoff & Moore (1994)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,40,NA,41.72,NA,NA,NA,NA,NA,NA,NA,NA,1.71384124,0.07059337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",1.71384124,0.07059337,1.68001542605263,0.0678342887538954,0.650694086657191,0.00338315210099022,0.77650152811491,0.027027027027027,3.10856415151038,0.232242878413243,"d_two",41.72,40,"Meltzoff1994 yes","",1.37070576397873,"1994"
"80","Nagy2007","Nagy, E., Kompagne, H., Orvos, H., & Pal, A. (2007). Genderrelated differences in neonatal imitation. Infant and Child Development, 16, 267ñ276.","Nagy et al. (2007)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,41,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.47117937,0.05142225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.47117937,0.05142225,0.462118228269231,0.0494634882581361,0.229311924104768,0.0109323439190701,0.233463079830739,0.0263157894736842,0.854624841746279,0.169172421637972,"d_two",2.1,41,"Nagy2007 yes","",0.0689952565761104,"2007"
"81","Nagy2007","Nagy, E., Kompagne, H., Orvos, H., & Pal, A. (2007). Genderrelated differences in neonatal imitation. Infant and Child Development, 16, 267ñ276.","Nagy et al. (2007)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,41,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.75578436,0.05365931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.75578436,0.05365931,0.741250045384615,0.0516153348039941,0.35349421754303,0.00898817557835116,0.369431347199506,0.0263157894736842,1.37084119166617,0.176532054045139,"d_two",2.1,41,"Nagy2007 yes","",0.0689952565761104,"2007"
"82","Nagy2007","Nagy, E., Kompagne, H., Orvos, H., & Pal, A. (2007). Genderrelated differences in neonatal imitation. Infant and Child Development, 16, 267ñ276.","Nagy et al. (2007)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,41,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.79689397,0.05406823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.79689397,0.05406823,0.781569085961538,0.052008678339497,0.370146628038416,0.00868763719693623,0.388592995740877,0.0263157894736842,1.44540577614808,0.177877346922371,"d_two",2.1,41,"Nagy2007 yes","",0.0689952565761104,"2007"
"83","Nagy2014","Nagy, E., Pal, A., & Orvos, H. (2014). Learning to imitate individual finger movements by the human neonate. Developmental Science, 17, 841ñ857","Nagy et al. (2014)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,37,NA,2.11,NA,NA,NA,NA,NA,NA,NA,NA,2.02012601,0.08468241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",2.02012601,0.08468241,1.9768375955,0.0810920486372449,0.710637873851063,0.00256763051192722,0.888471335101587,0.0294117647058824,3.66410327261101,0.278593962143618,"d_two",2.11,37,"Nagy2014 yes","",0.069323805416949,"2014"
"84","Nagy2014","Nagy, E., Pal, A., & Orvos, H. (2014). Learning to imitate individual finger movements by the human neonate. Developmental Science, 17, 841ñ857","Nagy et al. (2014)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,43,NA,2.11,NA,NA,NA,NA,NA,NA,NA,NA,1.71954706,0.06563835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",1.71954706,0.06563835,1.68809193085366,0.0632589110034949,0.651940547834493,0.00311918548212877,0.778666330350288,0.025,3.11891336419882,0.215941516013415,"d_two",2.11,43,"Nagy2014 yes","",0.069323805416949,"2014"
"85","Nagy2014","Nagy, E., Pal, A., & Orvos, H. (2014). Learning to imitate individual finger movements by the human neonate. Developmental Science, 17, 841ñ857","Nagy et al. (2014)","yes","SF",NA,NA,"yes","behavior","familiarization","imitation","actions_produced","within_two","not reported","typical",NA,NA,41,NA,2.11,NA,NA,NA,NA,NA,NA,NA,NA,0.32659863,0.05068333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.32659863,0.05068333,0.320317887115385,0.0487527149889053,0.16116459166542,0.0117089180124668,0.162582113791535,0.0263157894736842,0.592384387453767,0.166741472276621,"d_two",2.11,41,"Nagy2014 yes","",0.069323805416949,"2014"
"86","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.02763194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.26,0.02763194,0.257291666666667,0.0270592728407118,0.128915230254621,0.00656926291983917,0.12963659033633,0.0140845070422535,0.471587834700897,0.0909054388782124,"d_two",7,74,"Oostenbroek2016 yes","",0.229984188587035,"2016"
"87","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,66,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.03114453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.31,0.03114453,0.3063671875,0.0304188571284485,0.153170954413191,0.00725086988366002,0.154385969709221,0.0158730158730159,0.562277802912608,0.102461396785953,"d_two",7,66,"Oostenbroek2016 yes","",0.229984188587035,"2016"
"88","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,64,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.03206208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.28,0.03206208,0.276612903225807,0.0312910762226847,0.138647844534406,0.00756209661486079,0.139546653905865,0.0163934426229508,0.507863821985581,0.105480015292026,"d_two",7,64,"Oostenbroek2016 yes","",0.229984188587035,"2016"
"89","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.02752258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.19,0.02752258,0.188020833333333,0.0269521793077257,0.0945741925264207,0.00669766423074112,0.0948576814038144,0.0140845070422535,0.344621879204501,0.0905456588991113,"d_two",7,74,"Oostenbroek2016 yes","",0.229984188587035,"2016"
"90","Oostenbroek2016","Oostenbroek, J., Suddendorf, T., Nielsen, M., Redshaw, J., Kennedy-Costantini, S., Davis, J., . . . Slaughter, V. (2016). Comprehensive longitudinal study challenges the existence of neonatal imitation in humans. Current Biology, 26, 1334ñ1338","Oostenbroek et al. (2016)","yes","SF",NA,NA,"yes","behavior","not_applicable","imitation","actions_produced","within_two","not reported","typical",NA,NA,74,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.02766943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neonatal Imitation","neonatal_imitation","cognitive_development",0.28,0.02766943,0.277083333333333,0.0270959858669705,0.138647844534406,0.0065260551697871,0.139546653905865,0.0140845070422535,0.507863821985581,0.0910287760345446,"d_two",7,74,"Oostenbroek2016 yes","",0.229984188587035,"2016"
